id
Bartholomeus Van der Meren
Jan Van Ponberghe
Carel Van den Steen
Antoon Van Schelle
Abraham Gyoryns
Jan Gyoryns
Nicolaes Van Zeunen
Fernand Bert
Francois De Sainctsaule
Denys Van Alsloot
Philips Britseels
Francois De Godts
Nicolaes Van Rillaert
Carel Lambrechts
Hieronymus Van Orley
Philips Matthys
Jacques De Vries
Christoffel Regybus
Willem Van Gent
Francois De Streu
Peter Noveliers
Daniel Ficquaert
Jan Gotemans
Joris Storm
Jacques De Fayter
Lenard Wauwermans
Jan Van Bronckhorst
Antoon Waelrant
Gilbert Van Weenen
Nicolaes Mertens
Philips Van Bentem
Cornelis De Bloyer
Jan Baptist Grondone
Gillis Claessens
Hans Clunebris
Aert Bleter
Adriaen Van Zinnick
Adriaen Berckay
Peter Van der Borcht
Antoon Sammori
Francois Tons
Willem Van Worms
Jan De Kemp
Jan Mattheus
Jan Van Botbergh
Jan Trippaert
Wouter Jacobs
Antoon Van der Meren
Hans Mennens
Carel Herssel
David Noveliers
Willem De Moy
Francois Van Schuddeput
Augustyn Van der Venne
Gaspar De Craeyer
Jacques Regaets
Jan Bauwens
Maerten Heunis
Michiel De Bordeaux
Gillis Leyniers
Gerard Van Hoochstadt
Willem Maheu
Jan De Paege
Gaspar Van Schoor
Dominicus Seghers
Maximiliaen Van der Elst
Francois Van Obberghen
Antoon Van Opstal
Jan Van Rillaert
Jan Vaillant
Cornelis Van Bronckhorst
Jan Claerbodts
Lucas De Kemp
Antoon Sallaert
Severyn Diertyts
Philips Van der Elst
Gillis Van Blayenbergh
Engel Van den Bosch
Peter Coppens
Willem Van Graenenbroeck
Leo Van Heil
Jan Noveliers
Jacques Nyts
Antoon Van den Bossche
Albert Fierens
Peter [b] Van Gindertaelen
Daniel Van Heil
Jacob Godsvriendt
Jan Van Velthoven
Jan Schoreels
Michiel Van Eeverenbroot
Cornelis Kerckjans
Jan Jacobs
Amatis Billaert
Andries De Brauwer
Willem Van Schoor
Peter Hellinck
Hieronymus De Vadder
Gerard Meysens
Jan Meysens
Peter Meerts
Lucas Viters
Joos Van Craesbeeck
Thomas Monnorino
Charles Wautier
Ignatius Van der Stock
Louis De Vadder
Louis Reysels
Steven Stekeldoore
Peter La Court
Jan Baptist Sallaert
Jan Denens
Louis Hernese Janvier
Francisco Martini
Jacob Rubens
Peter Snayers
Willem De Gyn
Antoon Stroobant
Alexander Van Avont
Stefano Gillis
 Leyniers
Daniel Leyniers
Hendrick Huysmans
Christoffel Goffin
Jacques Antoon De Meester
Jan Van Opstal
Matthys Van den Bosch
Carel De Swert
Jan Arys
Jan Cortois
Hendrick Van Bronckhorst
Francois Van Elewyck
Coryn Haccadron
Willem Piscador
Gillis Van Tilborgh
Jan Raes
Matthys Van den Steen
Peter Van der Maelen
Jan [b] Jacobs
Francois Volders
Lucas Achtschellinck
Francois Le Pies
Simon Polkasier
Melchior Sallaert
Francois Ysenbaut
Jan Gillis
Jan Godtsvriendt
Jan Ardyn
Peter Van den Winckel
Jan [b] Raes
Daniel Vaillant
Artus De Kemp
Francois Coppens
Judocus De Ridder
Hendrick Van den Steen
Bartholomeus Cortois
Antoon Van Noye
Jacob Carlier
Jan Baptist Huygens
Jan Baptist De Champaigne
Hendrick Libert
Johannes Baptist De Backer
Peter Jan Bout
Michiel Van Bronckhorst
Peter Cortois
Maerten De la Court
Peter Seghers
Jan Van Avont
Peter Herrebos
David Teniers
Gelaude Daure Cour
Cornelis Coppens
Jacob Nys
Reynold Cortkens
Peter De Paepe
Peter Van Orley
Francois [b] Coppens
Peter De Donderberghen
Jan Francois Ysenbaut
Peter Pepersack
Gerard Antoon Van Reykel
Francois Thielen
Antoon Goosens
Francois Berbiers
Michiel Coolemans
Reynier Vrientschap
Maerten De Kerck
Michiel Lefebure
Jan Odeyn
Jan Baptist De Weerdt
Judocus Van Dormael
Jan Baptist De Mediena
Hieronymus Galle
Jacob Huysmans
Willem Van Rillaert
Erasmus Crock
Jan Baptist Crick
Adriaen Francois Baudewyns
Peter De Backer
Christiaen Crocx
Theodoor Van Heil
Jan Baptist Timmermans
Antoon Krick
Laurys Van Rossum
Leo Van Kerckhove
Jan Baptist Van Heil
Dromsens Smail
Peter Lambillot
Andries Van der Plancken
Carolus Van Baeckegom
Michiel Allaert
Lieven Illewardus Van Achter
Jacob Van der Heyden
Gillis Wauters
Antoon De Vorster
Peter Leermans
 Cotina
 Van der Borcht
Lambert De Hondt
Judocus Van Overstaeten
Jacob De Rock
Antoon De Veuster
Adriaen Frankien
Adriaen Thielemans
Laurys Casier
Ferdinand Colyns
Carel Faeghe
Jan Baptist Meskens
Francois De Coster
Francois Reps
[anonymous] 
Joris Ringheler
Thomas Pins
Jan Timmermans
Willem Asselman
Hieronymus Ringheler
Egidius Jan Schoreels
Dionysus Van Waeyenbergh
[NN] Willemont
Johannes Pletinckx
Raymandus Ringheler
Matthys Schoevaert
Quireyn Van Nuvel
Hendrick Cortois
Carel Van Geel
Peter Joseph Le Fils
Jan Vaele
Victor Janssens
Jan Baptist Maeseler
Hubert Cosyn
Reynier Ringheler
Antoon Van Waeyenbergh
Hieronymus Breughel
Egidius Waeyenborch
Johannes Joseph Rottenburch
Bartholomeus Jacobus Van der Hecht
Willem Blommaert
Adriaen De Caron
Francois Rinke
Gaspar Van Turnhout
Philips Mille
Adriaen De Bie
Ignatius De Bie
Francois Tilborgh
Jan Van den Bock
Hendrick Van Brouckhorst
Florentin Serhuyghens
Jan Van den Bosch
Peter Biddigir
Bernard Van Han
Francois De Bargas
Jan Baptist Noldens
Augustyn Coppens
Peter Bettens
Theobald Michau
Peter Le Bron
Francois Van Bremt
Francois Boelie
 Roemart
Jan Foarge
Hendrick Van Wel
Jan Van Daele
Peter Jacobs
Francois De Nef
Carel Judocus Raes
Michiel Van Cutsem
Paulus Breughel
Jacob Van der Bought
Antoon Wenceslas Raymon
Jacob Happrons
Hendrick Van den Houten
Ignatius De Hondt
Lucas Storck
Judocus Groenins
Hutoun Wermert
Gaspar De Clerck
 Backer
Gillis Bouvin
Francois Van Schoor
Andries Van der Elst
Francois Jacqmin
Jan Baptist Morels
Jan Van der Heyden
Adam Van Divoer
David De Coninck
Jan Carel Van Dynen
 Van der Cappen
Peter Janssens
Lucas Stock
Judocus Lamberto
Francois De Schyn
Carel De Wit
 Hermans
Jan Baptist Van den Broeck
 Snaghels
Matthys Coint
Ludovicus Schoreels
Hendrick Heretibaudt
Willem Ringheler
 Crick
Herman Pilemans
Joos Verhasselt
Francois Quebout
[NN] Van der Marcken
Elisabeth Celdrin
Catharina Van Stichel
Michiel De Leeuw
Joseph Hellebosch
Albert De Backer
Antoon Barbiers
[NN] Reysbracht
Adriaen Pauwels
Gerard Bauwens
Carel Jacobs
Simon De Heucht
Jan Van der Belen
[NN] Verheul
Joseph Laboureur
Johannes Der Coor
Jacques Moreau
Daniel Louis Planchon
Joos Schutyser
Jacques Van Rome
Joos Steenarst
Jan Van den Molen
Jan Baptist Gordyn
Americus De Vreese
Joos Rintvelt
Joris Arys
Jacques Van Worms
Gaspar Van den Bemde
Jan Volsom
Andries Van den Hoecke
Dornaert Ringheler
Wolfaert Wiedemans
Everard Rurinckx
Philips De Backer
Hendrick De Bontridder
Cornelis Gillis
Peter Gillis
Laurys De Wemer
Lenard Nagels
Willem Lambillot
Jacques Van den Porten
Michiel De Prins
Jan Baptist Bonnecroy
Francisco Brockin
Jan Vranckx
Lambert De Prins
Peter Hals
Jan De Raet
Jacques Roddaert
Gillis Van Auwerkerck
Willem Van der Elst
David Ringheler
Cornelis Van Empel
Jacques Artois
David Sollay
Francois Ceneville
Joos Van den Tempel
Jacob De Backer
Johan Baptist Bersier
Lambert Van der Biest
Jan Cortvrindt
Carel Alexander Van Geel
Jan Francois Coppens
Brixius Van der Elst
Jan Collaert
Hans Van den Eynde
Willem Van Diest
Hendrick De Vries
Peter De Maylder
Jan Van den Bemde
Jan De Prins
Peter Van Beckberghe
Jan Van Beckberghe
Christoffel Merlin
Peter De Veuster
Jacob Van Waeyenbergh
Jacob Van Grimberghen
Gillis Donckerwolck
Simon Bijean
Jan Marines
Louis Van Schoor
Carel Lottemberg
Rombout De Morge
Philips Van der Vriesen
Godfried Rogaerts
Lanceloot Volders
Egidius Basavechia
Peter Soetemans
Lanceloot Lefebure
Herman Bruyens
Francois Van Froonhoven
Jacob De Vries
Jan Mertens
Joos Hermans
Peter De Rauw
Christoffel Pauwens
Bernard Dierdone
Jan De Smedt
Francois De Bacquelerot
Richard Van Orley
Leo Van Heul
 Horick
Michiel De Haese
Jan Marssche
Adam Francois Van der Meulen
Engel Godtsvriendt
[son of] Maerten De Vos
Hans Clement
Jan Mutet
Carel Philips Spierinckx
Willem Marquaet
Jannes Van der Put
Jan Kelders
Jan Goddyn
Willem Lenaerts
Floris Van Bossuyt
Francois De Backer
Joris Donckerwolck
Jan Baptist De Carrion
Philips De Vadder
Quinten Symons
Jacob Verberghen
Hans Besoete
Salomon Noveliers
Gaspar Picron
Jan Waelens
Jacques Domingo
Francois Mossens
Francois Van Volxem
Bernard Van Rampelbergh
Peter Doms
Jan Bouillon
Johan Remy Christoffel
Willem Van Yperseel
Gelaude Fige
Jan Caffmeyer
Nicolaes Van den Schilde
Peter Hendrickx
Johannes Francois Le Fils
Jan De Vos
Jan Baptist Piscador
Alexander Bert
Michiel Van Grouchom
Gaspar Van Noye
Lieven Van den Bosch
Johannes Keelpachter
